Num,Products_Num,A_Pro/IS,Output,Bromide,Bromide_Num,Amine,Amine_Num,Product
214,1909-25-01-W214,4.349321024,0.271832564,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=C(C)C=C1,A03,N(c1ccc(CCCC)cc1)c1ccc(C)cc1
223,1909-25-01-W223,1.406357492,0.08789734325,O=C(OC)C1=CC=CC=C1Br,B15,OC1=CC=CC=C1N,A04,O=C(OC)c1c(Nc2c(O)cccc2)cccc1
231,1909-25-01-W231,2.197740269,0.1373587668125,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=CC=C1F,A05,Fc1c(Nc2c(C(=O)OC)cccc2)cccc1
232,1909-25-01-W232,2.283400603,0.1427125376875,O=C(OC)C1=CC=C(Br)C=C1,B16,NC1=CC=CC=C1F,A05,Fc1c(Nc2ccc(C(=O)OC)cc2)cccc1
238,1909-25-01-W238,2.542274033,0.1588921270625,CCCCC1=CC=C(Br)C=C1,B14,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2ccc(CCCC)cc2)ccc1
253,1909-25-01-W253,5.216633812,0.32603961325,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=CC=C1C#C,A08,O=[N+]([O-])c1cc(Nc2c(C#C)cccc2)ccc1
257,1909-25-01-W257,0.894607392,0.0559129620000001,FC1=CC=C(Br)C(F)=C1,B09,C#CC1=CC=CC(N)=C1,A09,Fc1c(Nc2cc(C#C)ccc2)ccc(F)c1
258,1909-25-01-W258,7.2565445026178,0.453534031413612,CC(C1=CC=CC=C1Br)=O,B10,C#CC1=CC=CC(N)=C1,A09,O=C(C)c1c(Nc2cc(C#C)ccc2)cccc1
268,1909-25-01-W268,2.205058247,0.1378161404375,CN(C)C1=CC=CC=C1Br,B12,N#Cc1ccc(N)cc1,A10,N#Cc1ccc(Nc2c(N(C)C)cccc2)cc1
278,1909-25-01-W278,0.507955685,0.0317472303125001,CCCCC1=CC=C(Br)C=C1,B14,NC1=C(C)C=CC=C1C,A11,N(c1c(C)cccc1C)c1ccc(CCCC)cc1
283,1909-25-01-W283,4.32729198,0.27045574875,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2ccc(C(C)C)cc2)cc1
286,1909-25-01-W286,4.775795632,0.298487227,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2ccc(CCCC)cc2)cc1
317,1909-25-01-W317,10.84964568,0.678102854999999,BrC1=CC([N+]([O-])=O)=CC=C1,B13,CC(C1=CC=CC=C1N)=O,A16,O=[N+]([O-])c1cc(Nc2c(C(=O)C)cccc2)ccc1
318,1909-25-01-W318,5.170619825,0.3231637390625,CCCCC1=CC=C(Br)C=C1,B14,CC(C1=CC=CC=C1N)=O,A16,O=C(C)c1c(Nc2ccc(CCCC)cc2)cccc1
328,1909-25-01-W328,2.542936138,0.158933508625,O=C(OC)C1=CC=C(Br)C=C1,B16,CC(C1=CC=C(N)C=C1)=O,A17,O=C(OC)c1ccc(Nc2ccc(C(=O)C)cc2)cc1
331,1909-25-01-W331,8.71018349,0.544386468125,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2ccc(C(C)C)cc2)cc1
342,1909-25-01-W342,5.770409639,0.3606506024375,CCCCC1=CC=C(Br)C=C1,B14,N#CC1=CC=CC(OC)=C1N,A19,O(C)c1c(Nc2ccc(CCCC)cc2)c(C#N)ccc1
343,1909-25-01-W343,0.52212386,0.0326327412500001,O=C(OC)C1=CC=CC=C1Br,B15,N#CC1=CC=CC(OC)=C1N,A19,O=C(OC)c1c(Nc2c(OC)cccc2C#N)cccc1
358,1909-25-01-W358,1.703372285,0.1064607678125,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2ccc(CCCC)cc2)cccc1
366,1909-25-01-W366,4.47233249,0.279520780625,CCCCC1=CC=C(Br)C=C1,B14,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2ccc(CCCC)cc2)cc1
374,1909-25-01-W374,13.27383125,0.829614453124999,CCCCC1=CC=C(Br)C=C1,B14,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2ccc(CCCC)cc2)c(OC)cc1
380,1909-25-01-W380,3.070180177,0.1918862610625,CN(C)C1=CC=CC=C1Br,B12,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2c(N(C)C)cccc2)cc(C(=O)O)cc1
383,1909-25-01-W383,0.610176495,0.0381360309375001,O=C(OC)C1=CC=CC=C1Br,B15,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2c(C(=O)OC)cccc2)cc(C(=O)O)cc1
404,1909-25-01-W404,5.663294991,0.3539559369375,COC1=CC=C(Br)C(OC)=C1,B20,NC1=CC=C(C)C=C1,A03,O(C)c1c(Nc2ccc(C)cc2)ccc(OC)c1
409,1909-25-01-W409,3.405770337,0.2128606460625,O=C(O)C1=CC(Br)=CC=C1C,B17,OC1=CC=CC=C1N,A04,O=C(O)c1c(C)ccc(Nc2c(O)cccc2)c1
420,1909-25-01-W420,6.461048336,0.403815521,COC1=CC=C(Br)C(OC)=C1,B20,NC1=CC=CC=C1F,A05,Fc1c(Nc2c(OC)cc(OC)cc2)cccc1
421,1909-25-01-W421,4.313713252,0.26960707825,FC(C1=CC=C(Br)C=C1)(F)F,B21,NC1=CC=CC=C1F,A05,FC(F)(F)c1ccc(Nc2c(F)cccc2)cc1
422,1909-25-01-W422,5.181747863,0.3238592414375,CCCCCC1=CC=C(Br)C=C1,B22,NC1=CC=CC=C1F,A05,Fc1c(Nc2ccc(CCCCC)cc2)cccc1
425,1909-25-01-W425,6.765076564,0.42281728525,O=C(O)C1=CC(Br)=CC=C1C,B17,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(C(=O)O)c(C)cc2)ccc1
431,1909-25-01-W431,8.764522323,0.547782645187499,O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1,B23,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(C(=O)OC)cc(C(=O)OC)c2)ccc1
434,1909-25-01-W434,4.015804845,0.2509878028125,O=C(O)CC1=CC=CC(Br)=C1,B18,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc(CC(=O)O)ccc2)cc1
450,1909-25-01-W450,0.451553522,0.0282220951250001,O=C(O)CC1=CC=CC(Br)=C1,B18,C#CC1=CC=CC(N)=C1,A09,O=C(O)Cc1cc(Nc2cc(C#C)ccc2)ccc1
458,1904-25-01-W2,2.482769537,0.1551730960625,CC1=NC=CC(Br)=C1,B26,NC1=CC=CC=C1C,A01,N(c1c(C)cccc1)c1cc(C)ncc1
478,1904-25-01-W22,2.261078557,0.1413174098125,FC1=NC=CC(Br)=C1,B30,NC1=CC=C(C)C=C1,A03,Fc1nccc(Nc2ccc(C)cc2)c1
491,1904-25-01-W35,4.009476276,0.25059226725,CC1=CC=CC(Br)=N1,B27,NC1=CC=CC=C1F,A05,Fc1c(Nc2nc(C)ccc2)cccc1
495,1904-25-01-W39,2.11966226,0.13247889125,N#CC1=C(Br)C=NC=C1,B31,NC1=CC=CC=C1F,A05,Fc1c(Nc2c(C#N)ccnc2)cccc1
496,1904-25-01-W40,0.016933519,0.00105834493750009,N#CC1=C(Br)C=CN=C1,B32,NC1=CC=CC=C1F,A05,Fc1c(Nc2c(C#N)cncc2)cccc1
499,1904-25-01-W43,4.162700893,0.2601688058125,CC1=CC=CC(Br)=N1,B27,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2nc(C)ccc2)ccc1
513,1904-25-01-W57,1.901679966,0.118854997875,CC1=CN=CC(Br)=C1,B25,NC1=CC=CC=C1C#C,A08,N(c1c(C#C)cccc1)c1cc(C)cnc1
516,1904-25-01-W60,0.38671805,0.0241698781250001,FC1=CC(Br)=NC=C1,B28,NC1=CC=CC=C1C#C,A08,Fc1cc(Nc2c(C#C)cccc2)ncc1
528,1904-25-01-W72,0.178538257,0.0111586410625001,N#CC1=C(Br)C=CN=C1,B32,C#CC1=CC=CC(N)=C1,A09,N#Cc1c(Nc2cc(C#C)ccc2)ccnc1
532,1904-25-01-W76,0.876235023,0.0547646889375001,FC1=CC(Br)=NC=C1,B28,N#Cc1ccc(N)cc1,A10,Fc1cc(Nc2ccc(C#N)cc2)ncc1
541,1904-25-01-W85,2.131394261,0.1332121413125,FC1=CN=CC(Br)=C1,B29,NC1=C(C)C=CC=C1C,A11,Fc1cc(Nc2c(C)cccc2C)cnc1
543,1904-25-01-W87,0.423349412,0.0264593382500001,N#CC1=C(Br)C=NC=C1,B31,NC1=C(C)C=CC=C1C,A11,N#Cc1c(Nc2c(C)cccc2C)cncc1
553,1904-25-01-W97,6.747053872,0.421690867,CC1=CN=CC(Br)=C1,B25,NC1=CC=CC=C1OC,A13,O(C)c1c(Nc2cc(C)cnc2)cccc1
557,1904-25-01-W101,3.783711309,0.2364819568125,FC1=CN=CC(Br)=C1,B29,NC1=CC=CC=C1OC,A13,Fc1cc(Nc2c(OC)cccc2)cnc1
564,1904-25-01-W108,0.734769231,0.0459230769375001,FC1=CC(Br)=NC=C1,B28,NC1=C(C)C=C(C)C=C1C,A14,Fc1cc(Nc2c(C)cc(C)cc2C)ncc1
569,1904-25-01-W113,10.65960877,0.666225548125,CC1=CN=CC(Br)=C1,B25,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2cc(C)cnc2)ccc1
587,1904-25-01-W131,2.063952142,0.128997008875,CC1=CC=CC(Br)=N1,B27,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2nc(C)ccc2)cc1
595,1904-25-01-W139,5.770027624,0.3606267265,CC1=CC=CC(Br)=N1,B27,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2nc(C)ccc2)cc1
596,1904-25-01-W140,5.257067036,0.32856668975,FC1=CC(Br)=NC=C1,B28,NC1=CC=C([N+]([O-])=O)C=C1,A18,Fc1cc(Nc2ccc([N+](=O)[O-])cc2)ncc1
615,1904-25-01-W159,2.838630694,0.177414418375,N#CC1=C(Br)C=NC=C1,B31,NC1=CC=C(C(C)(C)C)C=C1,A20,N#Cc1c(Nc2ccc(C(C)(C)C)cc2)cncc1
622,1904-25-01-W166,3.660416366,0.228776022875,FC1=NC=CC(Br)=C1,B30,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(F)ncc2)cccc1
623,1904-25-01-W167,0.943208404,0.0589505252500001,N#CC1=C(Br)C=NC=C1,B31,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2c(C#N)ccnc2)cccc1
626,1904-25-01-W170,1.51220956,0.0945130975,CC1=NC=CC(Br)=C1,B26,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2cc(C)ncc2)cc1
628,1904-25-01-W172,2.909221776,0.181826361,FC1=CC(Br)=NC=C1,B28,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2nccc(F)c2)cc1
640,1904-25-01-W184,0.075018033,0.00468862706250009,N#CC1=C(Br)C=CN=C1,B32,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2c(C#N)cncc2)c(OC)cc1
643,1904-25-01-W187,4.387361564,0.27421009775,CC1=CC=CC(Br)=N1,B27,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2nc(C)ccc2)cc(C(=O)O)cc1
664,1904-25-01-W208,1.248409714,0.078025607125,O=[N+](C1=C(Br)C=NC=C1)[O-],B40,Nc1ccc(CC)cc1,A50,O=[N+]([O-])c1c(Nc2ccc(CC)cc2)cncc1
665,1904-25-01-W209,0.727351891,0.0454594931875001,N#CC1=CN=C(Br)C=C1,B33,NC1=CC=C(C)C=C1,A03,N#Cc1cnc(Nc2ccc(C)cc2)cc1
668,1904-25-01-W212,8.49378657,0.530861660625,COC1=CN=CC(Br)=C1,B36,NC1=CC=C(C)C=C1,A03,O(C)c1cc(Nc2ccc(C)cc2)cnc1
669,1904-25-01-W213,6.720701901,0.4200438688125,BrC1=CN=CC(C(C)=O)=C1,B37,NC1=CC=C(C)C=C1,A03,O=C(C)c1cc(Nc2ccc(C)cc2)cnc1
671,1904-25-01-W215,3.405049934,0.212815620875,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=C(C)C=C1,A03,O=[N+]([O-])c1cc(Nc2ccc(C)cc2)ncc1
674,1904-25-01-W218,4.542137195,0.2838835746875,COC1=CN=C(Br)C=C1,B34,OC1=CC=CC=C1N,A04,O(C)c1cnc(Nc2c(O)cccc2)cc1
684,1904-25-01-W228,8.788340728,0.5492712955,COC1=CN=CC(Br)=C1,B36,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(OC)cnc2)cccc1
686,1904-25-01-W230,10.84412502,0.677757813749999,CN(C)C1=NC=CC(Br)=C1,B38,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(N(C)C)ncc2)cccc1
694,1904-25-01-W238,10.48871426,0.65554464125,CN(C)C1=NC=CC(Br)=C1,B38,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(N(C)C)ncc2)ccc1
700,1904-25-01-W244,8.970572803,0.5606608001875,COC1=CN=CC(Br)=C1,B36,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc(OC)cnc2)cc1
731,1904-25-01-W275,4.331346902,0.270709181375,COC1=NC=CC(Br)=C1,B35,NC1=C(C)C=CC=C1C,A11,O(C)c1nccc(Nc2c(C)cccc2C)c1
742,1904-25-01-W286,10.42281148,0.6514257175,CN(C)C1=NC=CC(Br)=C1,B38,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2cc(N(C)C)ncc2)cc1
743,1904-25-01-W287,4.499743699,0.2812339811875,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=C(OC)C=C1,A12,O=[N+]([O-])c1cc(Nc2ccc(OC)cc2)ncc1
745,1904-25-01-W289,0.657558519,0.0410974074375001,N#CC1=CN=C(Br)C=C1,B33,NC1=CC=CC=C1OC,A13,O(C)c1c(Nc2ncc(C#N)cc2)cccc1
761,1904-25-01-W305,2.838339538,0.177396221125,N#CC1=CN=C(Br)C=C1,B33,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2ncc(C#N)cc2)ccc1
771,1904-25-01-W315,7.103013414,0.443938338375,COC1=NC=CC(Br)=C1,B35,CC(C1=CC=CC=C1N)=O,A16,O=C(C)c1c(Nc2cc(OC)ncc2)cccc1
788,1904-25-01-W332,6.150880615,0.3844300384375,COC1=CN=CC(Br)=C1,B36,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2cc(OC)cnc2)cc1
801,1904-25-01-W345,1.419178976,0.088698686,N#CC1=CN=C(Br)C=C1,B33,NC1=CC=C(C(C)(C)C)C=C1,A20,N#Cc1cnc(Nc2ccc(C(C)(C)C)cc2)cc1
807,1904-25-01-W351,3.581832602,0.223864537625,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=C(C(C)(C)C)C=C1,A20,O=[N+]([O-])c1cc(Nc2ccc(C(C)(C)C)cc2)ncc1
813,1904-25-01-W357,4.090891397,0.2556807123125,BrC1=CN=CC(C(C)=O)=C1,B37,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(C(=O)C)cnc2)cccc1
830,1904-25-01-W374,14.6413518,0.915084487499999,CN(C)C1=NC=CC(Br)=C1,B38,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2cc(N(C)C)ncc2)c(OC)cc1
843,1904-25-01-W387,0.842266643,0.0526416651875,CC1=CC(Br)=CC(C)=N1,B43,NC1=CC=CC=C1C,A01,N(c1c(C)cccc1)c1cc(C)nc(C)c1
856,1904-25-01-W400,0.010273594,0.000642099625000142,O=C(OCC)C1=NC=CC(Br)=C1,B48,Nc1ccc(CC)cc1,A50,O=C(OCC)c1nccc(Nc2ccc(CC)cc2)c1
858,1904-25-01-W402,1.388610789,0.0867881743125,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C(C)C=C1,A03,O=C(OC)c1cnc(Nc2ccc(C)cc2)cc1
871,1904-25-01-W415,2.193298969,0.1370811855625,FC(C1=NC=CC=C1Br)(F)F,B47,OC1=CC=CC=C1N,A04,FC(F)(F)c1c(Nc2c(O)cccc2)cccn1
890,1904-25-01-W434,1.839130014,0.114945625875,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2ncc(C(=O)OC)cc2)cc1
911,1904-25-01-W455,0.154413533,0.00965084581250011,FC(C1=NC=CC=C1Br)(F)F,B47,C#CC1=CC=CC(N)=C1,A09,FC(F)(F)c1c(Nc2cc(C#C)ccc2)cccn1
923,1904-25-01-W467,4.322033898,0.270127118625,CC1=CC(Br)=CC(C)=N1,B43,NC1=C(C)C=CC=C1C,A11,N(c1c(C)cccc1C)c1cc(C)nc(C)c1
926,1904-25-01-W470,0.448131099,0.0280081936875001,FC(C1=NC=CC(Br)=C1)(F)F,B46,NC1=C(C)C=CC=C1C,A11,FC(F)(F)c1nccc(Nc2c(C)cccc2C)c1
928,1904-25-01-W472,0.485759051,0.0303599406875001,O=C(OCC)C1=NC=CC(Br)=C1,B48,NC1=C(C)C=CC=C1C,A11,O=C(OCC)c1nccc(Nc2c(C)cccc2C)c1
930,1904-25-01-W474,4.374724305,0.2734202690625,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C(OC)C=C1,A12,O=C(OC)c1cnc(Nc2ccc(OC)cc2)cc1
942,1904-25-01-W486,3.401836224,0.212614764,FC(C1=NC=CC(Br)=C1)(F)F,B46,NC1=CC=CC=C1OC,A13,FC(F)(F)c1nccc(Nc2c(OC)cccc2)c1
943,1904-25-01-W487,2.209250175,0.1380781359375,FC(C1=NC=CC=C1Br)(F)F,B47,NC1=CC=CC=C1OC,A13,FC(F)(F)c1c(Nc2c(OC)cccc2)cccn1
961,1904-25-01-W505,6.052867864,0.3783042415,FC(C1=CC=CC(Br)=N1)F,B41,CC(C1=CC=CC=C1N)=O,A16,FC(F)c1nc(Nc2c(C(=O)C)cccc2)ccc1
