Num,Products_Num,A_Pro/IS,Output,Bromide,Bromide_Num,Amine,Amine_Num,Product
88,1909-25-01-W88,0.739572902,0.0462233063750001,OCC1=CC=CC(Br)=C1,B08,NC1=C(C)C=CC=C1C,A11,OCc1cc(Nc2c(C)cccc2C)ccc1
95,1909-25-01-W95,6.704542343,0.4190338964375,COC1=CC(Br)=CC=C1,B07,NC1=CC=C(OC)C=C1,A12,O(C)c1cc(Nc2ccc(OC)cc2)ccc1
96,1909-25-01-W96,4.475064856,0.2796915535,OCC1=CC=CC(Br)=C1,B08,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2cc(CO)ccc2)cc1
104,1909-25-01-W104,5.309803865,0.3318627415625,OCC1=CC=CC(Br)=C1,B08,NC1=CC=CC=C1OC,A13,O(C)c1c(Nc2cc(CO)ccc2)cccc1
120,1909-25-01-W120,10.50805127,0.656753204375,OCC1=CC=CC(Br)=C1,B08,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2cc(CO)ccc2)ccc1
127,1909-25-01-W127,6.18937881,0.386836175625,COC1=CC(Br)=CC=C1,B07,CC(C1=CC=CC=C1N)=O,A16,O=C(C)c1c(Nc2cc(OC)ccc2)cccc1
128,1909-25-01-W128,7.38419883,0.461512426875,OCC1=CC=CC(Br)=C1,B08,CC(C1=CC=CC=C1N)=O,A16,O=C(C)c1c(Nc2cc(CO)ccc2)cccc1
129,1909-25-01-W129,5.676529412,0.35478308825,CC1=CC=C(Br)C=C1,B01,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2ccc(C)cc2)cc1
132,1909-25-01-W132,5.539092114,0.346193257125,N#CC1=CC=C(Br)C=C1,B04,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2ccc(C#N)cc2)cc1
134,1909-25-01-W134,4.49374149659864,0.280858843537415,CC1=CC=C(Br)C=C1C,B06,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2cc(C)c(C)cc2)cc1
147,1909-25-01-W147,4.174329909,0.2608956193125,FC1=CC=CC=C1Br,B03,N#CC1=CC=CC(OC)=C1N,A19,Fc1c(Nc2c(OC)cccc2C#N)cccc1
156,1909-25-01-W156,1.605168635,0.1003230396875,N#CC1=CC=C(Br)C=C1,B04,NC1=CC=C(C(C)(C)C)C=C1,A20,N#Cc1ccc(Nc2ccc(C(C)(C)C)cc2)cc1
158,1909-25-01-W158,4.395454031,0.2747158769375,CC1=CC=C(Br)C=C1C,B06,NC1=CC=C(C(C)(C)C)C=C1,A20,N(c1cc(C)c(C)cc1)c1ccc(C(C)(C)C)cc1
166,1909-25-01-W166,2.687294648,0.1679559155,CC1=CC=C(Br)C=C1C,B06,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(C)c(C)cc2)cccc1
171,1909-25-01-W171,4.129199518,0.258074969875,FC1=CC=CC=C1Br,B03,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2c(F)cccc2)cc1
172,1909-25-01-W172,2.106127859,0.1316329911875,N#CC1=CC=C(Br)C=C1,B04,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2ccc(C#N)cc2)cc1
189,1909-25-01-W189,8.67990574,0.54249410875,FC1=CC(Br)=CC=C1,B05,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,Fc1cc(Nc2c([N+](=O)[O-])ccc(C(=O)O)c2)ccc1
192,1909-25-01-W192,8.899643768,0.5562277355,OCC1=CC=CC(Br)=C1,B08,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2cc(CO)ccc2)cc(C(=O)O)cc1
207,1909-25-01-W207,2.273349635,0.1420843521875,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=CC(C)=C1,A02,O=C(OC)c1c(Nc2cc(C)ccc2)cccc1
210,1909-25-01-W210,0.21323884,0.0133274275000002,CC(C1=CC=CC=C1Br)=O,B10,NC1=CC=C(C)C=C1,A03,O=C(C)c1c(Nc2ccc(C)cc2)cccc1
215,1909-25-01-W215,3.193071638,0.199566977375,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=C(C)C=C1,A03,O=C(OC)c1c(Nc2ccc(C)cc2)cccc1
218,1909-25-01-W218,0.189322337,0.0118326460625001,CC(C1=CC=CC=C1Br)=O,B10,OC1=CC=CC=C1N,A04,O=C(C)c1c(Nc2c(O)cccc2)cccc1
230,1909-25-01-W230,5.398373931,0.3373983706875,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=CC=C1F,A05,Fc1c(Nc2ccc(CCCC)cc2)cccc1
235,1909-25-01-W235,3.591523045,0.2244701903125,CC(C1=CC=C(Br)C=C1)C,B11,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2ccc(C(C)C)cc2)ccc1
241,1909-25-01-W241,5.520254642,0.345015915125,FC1=CC=C(Br)C(F)=C1,B09,NC1=CC=C(F)C=C1,A07,Fc1c(Nc2ccc(F)cc2)ccc(F)c1
254,1909-25-01-W254,0.660802669,0.0413001668125001,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=CC=C1C#C,A08,N(c1c(C#C)cccc1)c1ccc(CCCC)cc1
271,1909-25-01-W271,0.965149479,0.0603218424375001,O=C(OC)C1=CC=CC=C1Br,B15,N#Cc1ccc(N)cc1,A10,O=C(OC)c1c(Nc2ccc(C#N)cc2)cccc1
282,1909-25-01-W282,0.226852703,0.0141782939375001,CC(C1=CC=CC=C1Br)=O,B10,NC1=CC=C(OC)C=C1,A12,O=C(C)c1c(Nc2ccc(OC)cc2)cccc1
286,1909-25-01-W286,4.775795632,0.298487227,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2ccc(CCCC)cc2)cc1
287,1909-25-01-W287,4.740715475,0.2962947171875,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=C(OC)C=C1,A12,O=C(OC)c1c(Nc2ccc(OC)cc2)cccc1
293,1909-25-01-W293,10.08494678,0.63030917375,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=CC=C1OC,A13,O=[N+]([O-])c1cc(Nc2c(OC)cccc2)ccc1
308,1909-25-01-W308,4.005932192,0.250370762,CN(C)C1=CC=CC=C1Br,B12,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2c(N(C)C)cccc2)ccc1
324,1909-25-01-W324,0.333384989,0.0208365618125002,CN(C)C1=CC=CC=C1Br,B12,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2c(N(C)C)cccc2)cc1
327,1909-25-01-W327,1.604867669,0.1003042293125,O=C(OC)C1=CC=CC=C1Br,B15,CC(C1=CC=C(N)C=C1)=O,A17,O=C(OC)c1c(Nc2ccc(C(=O)C)cc2)cccc1
333,1909-25-01-W333,11.76544102,0.73534006375,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1cc(Nc2ccc([N+](=O)[O-])cc2)ccc1
382,1909-25-01-W382,9.47153411560191,0.591970882225119,CCCCC1=CC=C(Br)C=C1,B14,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2ccc(CCCC)cc2)cc(C(=O)O)cc1
386,1909-25-01-W386,4.078850824,0.2549281765,O=C(O)CC1=CC=CC(Br)=C1,B18,NC1=CC=CC=C1C,A01,O=C(O)Cc1cc(Nc2c(C)cccc2)ccc1
394,1909-25-01-W394,3.154965158,0.197185322375,O=C(O)CC1=CC=CC(Br)=C1,B18,NC1=CC=CC(C)=C1,A02,O=C(O)Cc1cc(Nc2cc(C)ccc2)ccc1
396,1909-25-01-W396,5.463465999,0.3414666249375,COC1=CC=C(Br)C(OC)=C1,B20,NC1=CC=CC(C)=C1,A02,O(C)c1c(Nc2cc(C)ccc2)ccc(OC)c1
397,1909-25-01-W397,2.046696067,0.1279185041875,FC(C1=CC=C(Br)C=C1)(F)F,B21,NC1=CC=CC(C)=C1,A02,FC(F)(F)c1ccc(Nc2cc(C)ccc2)cc1
402,1909-25-01-W402,3.792724404,0.23704527525,O=C(O)CC1=CC=CC(Br)=C1,B18,NC1=CC=C(C)C=C1,A03,O=C(O)Cc1cc(Nc2ccc(C)cc2)ccc1
403,1909-25-01-W403,4.622225527,0.2888890954375,COC1=CC(Br)=CC=C1OC,B19,NC1=CC=C(C)C=C1,A03,O(C)c1c(OC)ccc(Nc2ccc(C)cc2)c1
405,1909-25-01-W405,4.678926631,0.2924329144375,FC(C1=CC=C(Br)C=C1)(F)F,B21,NC1=CC=C(C)C=C1,A03,FC(F)(F)c1ccc(Nc2ccc(C)cc2)cc1
406,1909-25-01-W406,4.009943099,0.2506214436875,CCCCCC1=CC=C(Br)C=C1,B22,NC1=CC=C(C)C=C1,A03,N(c1ccc(CCCCC)cc1)c1ccc(C)cc1
413,1909-25-01-W413,0.250115284,0.0156322052500001,FC(C1=CC=C(Br)C=C1)(F)F,B21,OC1=CC=CC=C1N,A04,FC(F)(F)c1ccc(Nc2c(O)cccc2)cc1
438,1909-25-01-W438,5.810800914,0.363175057125,CCCCCC1=CC=C(Br)C=C1,B22,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2ccc(CCCCC)cc2)cc1
441,1909-25-01-W441,3.551513843,0.2219696151875,O=C(O)C1=CC(Br)=CC=C1C,B17,NC1=CC=CC=C1C#C,A08,O=C(O)c1c(C)ccc(Nc2c(C#C)cccc2)c1
444,1909-25-01-W444,1.716728311,0.1072955194375,COC1=CC=C(Br)C(OC)=C1,B20,NC1=CC=CC=C1C#C,A08,O(C)c1c(Nc2c(C#C)cccc2)ccc(OC)c1
2,1909-25-01-W2,1.454462561,0.0909039100625001,OC1=CC=CC=C1Br,B02,NC1=CC=CC=C1C,A01,Oc1c(Nc2c(C)cccc2)cccc1
5,1909-25-01-W5,5.515391682,0.344711980125,FC1=CC(Br)=CC=C1,B05,NC1=CC=CC=C1C,A01,Fc1cc(Nc2c(C)cccc2)ccc1
16,1909-25-01-W16,3.617923498,0.226120218625,OCC1=CC=CC(Br)=C1,B08,NC1=CC=CC(C)=C1,A02,OCc1cc(Nc2cc(C)ccc2)ccc1
38,1909-25-01-W38,8.421316671,0.5263322919375,CC1=CC=C(Br)C=C1C,B06,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(C)c(C)cc2)cccc1
42,1909-25-01-W42,0.170311826,0.0106444891250002,OC1=CC=CC=C1Br,B02,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2c(O)cccc2)ccc1
45,1909-25-01-W45,3.542675029,0.2214171893125,FC1=CC(Br)=CC=C1,B05,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(F)ccc2)ccc1
52,1909-25-01-W52,0.984993989,0.0615621243125002,N#CC1=CC=C(Br)C=C1,B04,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2ccc(C#N)cc2)cc1
56,1909-25-01-W56,3.788622493,0.2367889058125,OCC1=CC=CC(Br)=C1,B08,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc(CO)ccc2)cc1
67,1909-25-01-W67,0.998976275,0.0624360171875001,FC1=CC=CC=C1Br,B03,C#CC1=CC=CC(N)=C1,A09,Fc1c(Nc2cc(C#C)ccc2)cccc1
78,1909-25-01-W78,1.492577413,0.0932860883125002,CC1=CC=C(Br)C=C1C,B06,N#Cc1ccc(N)cc1,A10,N#Cc1ccc(Nc2cc(C)c(C)cc2)cc1
87,1909-25-01-W87,0.513217824,0.0320761140000002,COC1=CC(Br)=CC=C1,B07,NC1=C(C)C=CC=C1C,A11,O(C)c1cc(Nc2c(C)cccc2C)ccc1
101,1909-25-01-W101,5.958036134,0.372377258375,FC1=CC(Br)=CC=C1,B05,NC1=CC=CC=C1OC,A13,Fc1cc(Nc2c(OC)cccc2)ccc1
115,1909-25-01-W115,10.99628274,0.68726767125,FC1=CC=CC=C1Br,B03,NC1=CC(C(C)=O)=CC=C1,A15,Fc1c(Nc2cc(C(=O)C)ccc2)cccc1
116,1909-25-01-W116,4.80537285,0.300335803125,N#CC1=CC=C(Br)C=C1,B04,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2ccc(C#N)cc2)ccc1
138,1909-25-01-W138,1.549067642,0.0968167276250002,OC1=CC=CC=C1Br,B02,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2c(O)cccc2)cc1
144,1909-25-01-W144,7.282507146,0.455156696625,OCC1=CC=CC(Br)=C1,B08,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2cc(CO)ccc2)cc1
150,1909-25-01-W150,6.22405929304447,0.389003705815279,CC1=CC=C(Br)C=C1C,B06,N#CC1=CC=CC(OC)=C1N,A19,O(C)c1c(Nc2cc(C)c(C)cc2)c(C#N)ccc1
151,1909-25-01-W151,6.176025392,0.386001587,COC1=CC(Br)=CC=C1,B07,N#CC1=CC=CC(OC)=C1N,A19,O(C)c1c(Nc2cc(OC)ccc2)c(C#N)ccc1
152,1909-25-01-W152,9.58878830083565,0.599299268802228,OCC1=CC=CC(Br)=C1,B08,N#CC1=CC=CC(OC)=C1N,A19,O(C)c1c(Nc2cc(CO)ccc2)c(C#N)ccc1
155,1909-25-01-W155,9.334084311,0.5833802694375,FC1=CC=CC=C1Br,B03,NC1=CC=C(C(C)(C)C)C=C1,A20,Fc1c(Nc2ccc(C(C)(C)C)cc2)cccc1
159,1909-25-01-W159,6.140535086,0.383783442875,COC1=CC(Br)=CC=C1,B07,NC1=CC=C(C(C)(C)C)C=C1,A20,O(C)c1cc(Nc2ccc(C(C)(C)C)cc2)ccc1
160,1909-25-01-W160,3.726045963,0.2328778726875,OCC1=CC=CC(Br)=C1,B08,NC1=CC=C(C(C)(C)C)C=C1,A20,OCc1cc(Nc2ccc(C(C)(C)C)cc2)ccc1
175,1909-25-01-W175,4.77258563,0.298286601875,COC1=CC(Br)=CC=C1,B07,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2cc(OC)ccc2)cc1
178,1909-25-01-W178,0.270527757,0.0169079848125001,OC1=CC=CC=C1Br,B02,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2c(O)cccc2)c(OC)cc1
180,1909-25-01-W180,7.79503737,0.487189835625,N#CC1=CC=C(Br)C=C1,B04,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2ccc(C#N)cc2)c(OC)cc1
195,1909-25-01-W195,3.665851867,0.2291157416875,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=CC=C1C,A01,N(c1c(C)cccc1)c1ccc(C(C)C)cc1
205,1909-25-01-W205,8.518723133,0.5324201958125,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=CC(C)=C1,A02,O=[N+]([O-])c1cc(Nc2cc(C)ccc2)ccc1
211,1909-25-01-W211,3.644233886,0.227764617875,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=C(C)C=C1,A03,N(c1ccc(C(C)C)cc1)c1ccc(C)cc1
216,1909-25-01-W216,1.793608915,0.1121005571875,O=C(OC)C1=CC=C(Br)C=C1,B16,NC1=CC=C(C)C=C1,A03,O=C(OC)c1ccc(Nc2ccc(C)cc2)cc1
231,1909-25-01-W231,2.197740269,0.1373587668125,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=CC=C1F,A05,Fc1c(Nc2c(C(=O)OC)cccc2)cccc1
240,1909-25-01-W240,1.036113204,0.0647570752500002,O=C(OC)C1=CC=C(Br)C=C1,B16,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2ccc(C(=O)OC)cc2)ccc1
243,1909-25-01-W243,4.257237719,0.2660773574375,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2ccc(C(C)C)cc2)cc1
244,1909-25-01-W244,1.143655879,0.0714784924375002,CN(C)C1=CC=CC=C1Br,B12,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2c(N(C)C)cccc2)cc1
245,1909-25-01-W245,8.580160398,0.536260024875,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc([N+](=O)[O-])ccc2)cc1
247,1909-25-01-W247,5.680338041,0.3550211275625,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2c(C(=O)OC)cccc2)cc1
249,1909-25-01-W249,3.613485066,0.225842816625,FC1=CC=C(Br)C(F)=C1,B09,NC1=CC=CC=C1C#C,A08,Fc1c(Nc2c(C#C)cccc2)ccc(F)c1
251,1909-25-01-W251,0.533350024,0.0333343765000001,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=CC=C1C#C,A08,N(c1c(C#C)cccc1)c1ccc(C(C)C)cc1
257,1909-25-01-W257,0.894607392,0.0559129620000001,FC1=CC=C(Br)C(F)=C1,B09,C#CC1=CC=CC(N)=C1,A09,Fc1c(Nc2cc(C#C)ccc2)ccc(F)c1
258,1909-25-01-W258,7.2565445026178,0.453534031413612,CC(C1=CC=CC=C1Br)=O,B10,C#CC1=CC=CC(N)=C1,A09,O=C(C)c1c(Nc2cc(C#C)ccc2)cccc1
270,1909-25-01-W270,1.639707496,0.1024817185,CCCCC1=CC=C(Br)C=C1,B14,N#Cc1ccc(N)cc1,A10,N#Cc1ccc(Nc2ccc(CCCC)cc2)cc1
283,1909-25-01-W283,4.32729198,0.27045574875,CC(C1=CC=C(Br)C=C1)C,B11,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2ccc(C(C)C)cc2)cc1
284,1909-25-01-W284,2.745407514,0.171587969625,CN(C)C1=CC=CC=C1Br,B12,NC1=CC=C(OC)C=C1,A12,O(C)c1ccc(Nc2c(N(C)C)cccc2)cc1
285,1909-25-01-W285,8.668295141,0.5417684463125,BrC1=CC([N+]([O-])=O)=CC=C1,B13,NC1=CC=C(OC)C=C1,A12,O=[N+]([O-])c1cc(Nc2ccc(OC)cc2)ccc1
290,1909-25-01-W290,0.399671257,0.0249794535625001,CC(C1=CC=CC=C1Br)=O,B10,NC1=CC=CC=C1OC,A13,O=C(C)c1c(Nc2c(OC)cccc2)cccc1
295,1909-25-01-W295,1.441673423,0.0901045889375001,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC=CC=C1OC,A13,O=C(OC)c1c(Nc2c(OC)cccc2)cccc1
296,1909-25-01-W296,1.655978508,0.10349865675,O=C(OC)C1=CC=C(Br)C=C1,B16,NC1=CC=CC=C1OC,A13,O=C(OC)c1ccc(Nc2c(OC)cccc2)cc1
311,1909-25-01-W311,6.185252531,0.3865782831875,O=C(OC)C1=CC=CC=C1Br,B15,NC1=CC(C(C)=O)=CC=C1,A15,O=C(OC)c1c(Nc2cc(C(=O)C)ccc2)cccc1
322,1909-25-01-W322,1.301140335,0.0813212709375002,CC(C1=CC=CC=C1Br)=O,B10,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1c(Nc2ccc(C(=O)C)cc2)cccc1
325,1909-25-01-W325,7.961294238,0.497580889875,BrC1=CC([N+]([O-])=O)=CC=C1,B13,CC(C1=CC=C(N)C=C1)=O,A17,O=[N+]([O-])c1cc(Nc2ccc(C(=O)C)cc2)ccc1
329,1909-25-01-W329,4.44499857509262,0.277812410943289,FC1=CC=C(Br)C(F)=C1,B09,NC1=CC=C([N+]([O-])=O)C=C1,A18,Fc1c(Nc2ccc([N+](=O)[O-])cc2)ccc(F)c1
343,1909-25-01-W343,0.52212386,0.0326327412500001,O=C(OC)C1=CC=CC=C1Br,B15,N#CC1=CC=CC(OC)=C1N,A19,O=C(OC)c1c(Nc2c(OC)cccc2C#N)cccc1
345,1909-25-01-W345,7.225866785,0.4516166740625,FC1=CC=C(Br)C(F)=C1,B09,NC1=CC=C(C(C)(C)C)C=C1,A20,Fc1c(Nc2ccc(C(C)(C)C)cc2)ccc(F)c1
350,1909-25-01-W350,4.958651203,0.3099157001875,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=C(C(C)(C)C)C=C1,A20,N(c1ccc(C(C)(C)C)cc1)c1ccc(CCCC)cc1
358,1909-25-01-W358,1.703372285,0.1064607678125,CCCCC1=CC=C(Br)C=C1,B14,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2ccc(CCCC)cc2)cccc1
360,1909-25-01-W360,2.007339106,0.125458694125,O=C(OC)C1=CC=C(Br)C=C1,B16,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2ccc(C(=O)OC)cc2)cccc1
365,1909-25-01-W365,8.405114416,0.525319651,BrC1=CC([N+]([O-])=O)=CC=C1,B13,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2cc([N+](=O)[O-])ccc2)cc1
390,1909-25-01-W390,4.730359353,0.2956474595625,CCCCCC1=CC=C(Br)C=C1,B22,NC1=CC=CC=C1C,A01,N(c1c(C)cccc1)c1ccc(CCCCC)cc1
409,1909-25-01-W409,3.405770337,0.2128606460625,O=C(O)C1=CC(Br)=CC=C1C,B17,OC1=CC=CC=C1N,A04,O=C(O)c1c(C)ccc(Nc2c(O)cccc2)c1
421,1909-25-01-W421,4.313713252,0.26960707825,FC(C1=CC=C(Br)C=C1)(F)F,B21,NC1=CC=CC=C1F,A05,FC(F)(F)c1ccc(Nc2c(F)cccc2)cc1
423,1909-25-01-W423,7.196102298,0.449756393625,O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1,B23,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(C(=O)OC)cc(C(=O)OC)c2)cccc1
435,1909-25-01-W435,3.072408584,0.1920255365,COC1=CC(Br)=CC=C1OC,B19,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc(OC)c(OC)cc2)cc1
450,1909-25-01-W450,0.451553522,0.0282220951250002,O=C(O)CC1=CC=CC(Br)=C1,B18,C#CC1=CC=CC(N)=C1,A09,O=C(O)Cc1cc(Nc2cc(C#C)ccc2)ccc1
455,1909-25-01-W455,0.476095687,0.0297559804375002,O=C(OC)C1=CC(Br)=CC(C(OC)=O)=C1,B23,C#CC1=CC=CC(N)=C1,A09,O=C(OC)c1cc(Nc2cc(C#C)ccc2)cc(C(=O)OC)c1
1,1909-25-01-W1,5.553287954,0.347080497125,CC1=CC=C(Br)C=C1,B01,NC1=CC=CC=C1C,A01,N(c1c(C)cccc1)c1ccc(C)cc1
3,1909-25-01-W3,5.675575354,0.354723459625,FC1=CC=CC=C1Br,B03,NC1=CC=CC=C1C,A01,Fc1c(Nc2c(C)cccc2)cccc1
9,1909-25-01-W9,3.448716133,0.2155447583125,CC1=CC=C(Br)C=C1,B01,NC1=CC=CC(C)=C1,A02,N(c1cc(C)ccc1)c1ccc(C)cc1
10,1909-25-01-W10,1.237694962,0.0773559351250001,OC1=CC=CC=C1Br,B02,NC1=CC=CC(C)=C1,A02,Oc1c(Nc2cc(C)ccc2)cccc1
24,1909-25-01-W24,3.442120546,0.215132534125,OCC1=CC=CC(Br)=C1,B08,NC1=CC=C(C)C=C1,A03,OCc1cc(Nc2ccc(C)cc2)ccc1
36,1909-25-01-W36,1.512254221,0.0945158888125001,N#CC1=CC=C(Br)C=C1,B04,NC1=CC=CC=C1F,A05,Fc1c(Nc2ccc(C#N)cc2)cccc1
37,1909-25-01-W37,5.637717029,0.3523573143125,FC1=CC(Br)=CC=C1,B05,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(F)ccc2)cccc1
46,1909-25-01-W46,4.012087937,0.2507554960625,CC1=CC=C(Br)C=C1C,B06,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(C)c(C)cc2)ccc1
57,1909-25-01-W57,0.531920711,0.0332450444375001,CC1=CC=C(Br)C=C1,B01,NC1=CC=CC=C1C#C,A08,N(c1c(C#C)cccc1)c1ccc(C)cc1
58,1909-25-01-W58,3.455292721,0.2159557950625,OC1=CC=CC=C1Br,B02,NC1=CC=CC=C1C#C,A08,Oc1c(Nc2c(C#C)cccc2)cccc1
62,1909-25-01-W62,0.249231365,0.0155769603125001,CC1=CC=C(Br)C=C1C,B06,NC1=CC=CC=C1C#C,A08,N(c1c(C#C)cccc1)c1cc(C)c(C)cc1
